LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,MSSubClass,MSZoning,Street,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,GarageFinish,MoSold,SaleType,SaleCondition,SalePrice
16196,1,4,3,7,5,1998,1998,0.0,4,3,4,3,3,6,1443,1,0,39,1482,5,1494,0,0,1494,1,0,2,0,3,1,4,5,8,1,1998.0,2,514,3,3,2,402,25,0,0,0,0,0,2007,SC20,RL,Pave,Low,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Aug,WD,Normal,215000
11643,4,4,3,5,5,1969,1969,368.0,3,3,3,3,0,2,500,1,0,748,1248,3,1338,1296,0,2634,1,1,2,2,6,2,3,12,8,0,1969.0,4,968,3,3,2,0,0,0,0,0,0,0,2009,SC90,RL,Pave,Lvl,Inside,NAmes,Artery,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Unf,Aug,WD,Normal,200000
9247,3,4,3,6,6,1962,1962,318.0,3,3,3,3,0,3,319,1,0,539,858,5,858,858,0,1716,0,0,1,1,4,1,3,8,8,1,1962.0,2,490,3,3,2,0,84,0,0,120,0,0,2008,SC60,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Fin,Mar,WD,Normal,171000
6000,4,4,3,6,9,1937,2000,0.0,4,3,3,3,0,1,0,1,0,698,698,3,786,390,0,1176,0,0,1,0,2,1,3,4,8,0,1999.0,2,624,3,3,0,210,0,0,0,0,0,0,2009,SC50,RM,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Jul,WD,Normal,134900
14720,3,4,3,8,5,1995,1996,579.0,4,3,4,3,2,6,816,1,0,1217,2033,5,2053,1185,0,3238,1,0,2,1,4,1,4,9,8,1,1996.0,3,666,3,3,2,283,86,0,0,0,0,0,2010,SC50,RL,Pave,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Mar,WD,Normal,410000
10316,3,4,3,7,5,2000,2000,0.0,4,3,4,3,0,6,735,1,0,257,992,5,992,873,0,1865,1,0,2,1,3,1,4,7,8,1,2000.0,3,839,3,3,2,0,184,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Normal,235000
10192,3,4,3,7,6,1968,1992,143.0,3,3,3,3,0,1,0,1,0,570,570,4,1222,698,0,1920,0,0,3,0,4,1,4,8,8,1,1968.0,2,487,3,3,2,0,98,0,0,0,0,0,2006,SC80,RL,Pave,Lvl,Inside,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Sep,WD,Normal,170000
9477,4,4,3,5,5,1966,1966,65.0,3,3,3,3,0,3,340,1,0,524,864,3,892,0,0,892,0,0,1,0,3,1,3,5,8,0,1966.0,1,264,3,3,2,0,0,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Oct,WD,Normal,110000
12537,3,4,3,5,6,1971,2008,0.0,3,3,3,3,0,6,734,1,0,344,1078,5,1078,0,0,1078,1,0,1,1,3,1,3,6,8,1,1971.0,2,500,3,3,2,0,0,0,0,0,0,0,2010,SC20,RL,Pave,Lvl,CulDSac,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Attchd,Fin,Apr,WD,Normal,149900
2117,4,4,3,6,5,2000,2000,216.0,4,3,4,3,0,6,378,1,0,378,756,5,769,804,0,1573,0,0,2,1,3,1,4,5,8,0,2000.0,2,440,3,3,2,0,32,0,0,0,0,0,2010,SC160,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,177500
16737,4,4,3,9,5,2004,2005,66.0,4,3,5,3,2,6,1447,1,0,533,1980,5,1980,0,0,1980,1,0,2,0,3,1,5,8,8,1,2004.0,3,770,3,3,2,194,45,0,0,0,0,0,2006,SC20,RL,Pave,Lvl,FR3,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Sep,WD,Normal,315000
9842,4,4,3,5,6,1921,1998,0.0,3,3,3,2,0,1,0,1,0,612,612,5,990,1611,0,2601,0,0,3,1,4,1,3,8,8,0,1998.0,2,621,3,3,2,183,0,301,0,0,0,0,2008,SC70,RL,Pave,Lvl,Inside,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,BuiltIn,RFn,May,WD,Normal,189000
16158,3,4,2,7,5,2005,2005,16.0,4,3,5,3,2,5,1274,1,0,256,1530,5,1530,0,0,1530,1,0,2,0,3,1,4,7,8,1,2005.0,2,430,3,3,2,168,36,0,0,0,0,0,2009,SC20,RL,Pave,Low,Inside,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,Jun,WD,Normal,260000
12513,3,4,3,4,4,1920,2007,0.0,3,4,3,2,0,1,0,1,0,715,715,4,1281,457,0,1738,0,0,2,0,4,1,3,7,8,1,1920.0,1,368,3,3,2,55,0,0,0,0,0,0,2009,SC50,RL,Pave,Lvl,FR2,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Attchd,Unf,Jun,WD,Normal,104900
8499,3,4,3,6,5,2006,2007,0.0,3,3,4,3,0,1,0,1,0,616,616,5,616,796,0,1412,0,0,2,1,3,1,4,6,8,1,2007.0,2,432,3,3,2,0,36,0,0,0,0,0,2007,SC60,RL,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,BuiltIn,Fin,Mar,New,Partial,156932
3180,4,4,3,7,5,2005,2005,0.0,4,3,4,3,0,1,0,1,0,600,600,5,520,600,80,1200,0,0,2,1,2,1,4,4,8,0,2005.0,2,480,3,3,2,0,166,0,0,0,0,0,2006,SC160,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,RFn,Apr,WD,Abnorml,144152
7500,4,4,3,7,5,2000,2000,0.0,4,3,4,3,0,6,533,1,0,281,814,5,814,860,0,1674,1,0,2,1,3,1,4,7,8,0,2000.0,2,663,3,3,2,0,96,0,0,0,0,0,2010,SC60,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jan,WD,Normal,216000
9179,3,4,3,7,5,1999,1999,158.0,4,3,4,3,0,6,633,1,0,240,873,5,882,908,0,1790,1,0,2,1,3,1,4,7,8,0,1999.0,2,588,3,3,2,0,88,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Abnorml,193000
2665,4,4,3,5,6,1977,1977,0.0,3,3,3,3,0,5,548,3,173,36,757,5,925,550,0,1475,0,0,2,0,4,1,3,6,8,1,1977.0,1,336,3,3,2,104,26,0,0,0,0,0,2006,SC160,RM,Pave,Lvl,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jul,WD,Normal,127000
4435,4,4,3,6,5,2003,2004,170.0,4,3,4,3,2,6,685,1,0,163,848,5,848,0,0,848,1,0,1,0,1,1,4,4,8,0,2003.0,2,420,3,3,2,140,0,0,0,0,0,0,2009,SC120,RM,Pave,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Jun,WD,Normal,144000
10635,2,4,3,8,5,2003,2003,171.0,4,3,4,3,2,4,370,6,972,315,1657,5,1668,0,0,1668,1,0,2,0,3,1,4,8,8,1,2003.0,2,502,3,3,2,0,262,0,0,0,0,0,2010,SC20,RL,Pave,Lvl,FR2,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,May,WD,Normal,232000
5400,4,4,3,4,6,1920,1950,0.0,2,3,3,3,0,5,315,3,105,420,840,5,840,534,0,1374,0,0,1,0,2,1,3,6,8,0,1967.0,1,338,3,3,2,0,0,198,0,0,0,0,2009,SC50,RL,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,CBlock,CBlock,None,PConc,GasA,Y,SBrkr,Detchd,Fin,Oct,WD,Normal,105000
9600,4,4,3,6,6,1955,1996,0.0,3,3,3,3,2,4,831,1,0,161,992,4,1661,0,0,1661,1,0,1,0,3,1,4,8,8,1,1955.0,1,377,3,3,2,0,28,0,0,178,0,0,2008,SC80,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,AsbShng,AsbShng,None,CBlock,GasA,Y,SBrkr,BuiltIn,RFn,Oct,WD,Normal,165500
9750,4,4,3,7,6,1998,1998,0.0,3,3,4,3,2,6,975,1,0,133,1108,5,1108,989,0,2097,1,0,2,1,3,1,4,8,8,1,1998.0,2,583,3,3,2,253,170,0,0,0,0,0,2006,SC60,RL,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Detchd,RFn,Jun,WD,Normal,274300
11400,4,4,3,10,5,2001,2002,705.0,5,3,5,3,3,6,1282,1,0,1351,2633,5,2633,0,0,2633,1,0,2,1,2,1,5,8,8,2,2001.0,3,804,3,3,2,314,140,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,Mar,WD,Normal,466500
10625,4,4,3,7,5,2005,2005,0.0,4,3,4,3,0,1,0,1,0,1026,1026,5,1026,932,0,1958,0,0,2,1,3,1,4,9,8,1,2005.0,3,936,3,3,2,154,210,0,0,0,0,0,2008,SC60,FV,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,Jul,WD,Normal,250000
10991,3,4,3,8,5,2007,2007,80.0,4,3,4,3,3,1,0,1,0,1571,1571,5,1571,0,0,1571,0,0,2,0,3,1,4,7,8,1,2007.0,3,722,3,3,2,100,36,0,0,0,0,0,2007,SC20,RL,Pave,HLS,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Dec,New,Partial,239000
6292,4,4,3,6,5,1930,1950,0.0,3,3,4,3,1,3,384,1,0,384,768,3,790,0,0,790,0,0,1,0,2,1,3,4,8,0,1925.0,1,160,2,3,2,0,141,0,0,0,0,0,2008,SC30,RL,Pave,Bnk,Inside,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,Unf,Apr,WD,Normal,91000
10998,4,4,3,5,5,1941,1960,0.0,3,3,3,3,0,2,408,4,420,156,984,5,984,620,0,1604,0,0,2,0,3,1,3,6,6,0,1977.0,2,660,3,3,2,0,68,0,0,0,0,0,2009,SC50,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jul,WD,Normal,117000
1953,4,4,3,6,5,1973,1973,408.0,3,3,3,2,0,4,309,1,0,174,483,3,483,504,0,987,0,0,1,1,2,1,3,5,8,0,1973.0,1,264,3,3,2,72,0,0,0,0,0,0,2006,SC160,RM,Pave,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,83000
8212,4,4,3,3,3,1914,1950,0.0,3,2,3,2,0,3,203,1,0,661,864,3,864,0,0,864,1,0,1,0,2,1,3,5,8,0,1938.0,1,200,3,2,2,0,0,96,0,0,0,0,2010,SC30,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasA,N,FuseF,Detchd,Unf,Jun,WD,Normal,58500
12925,3,4,3,6,7,1970,1970,0.0,3,3,3,3,1,4,865,1,0,340,1205,5,2117,0,0,2117,0,0,2,1,4,1,3,7,8,2,1970.0,2,550,3,3,2,0,42,0,0,0,0,0,2008,SC20,RL,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Fin,May,WD,Normal,237500
7200,4,4,3,7,7,1920,1950,0.0,3,3,2,3,0,1,0,1,0,596,596,5,998,764,0,1762,1,0,1,1,4,1,4,8,8,0,1989.0,2,576,3,3,0,36,0,221,0,0,0,0,2006,SC70,RM,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Oct,WD,Normal,157000
25339,4,4,3,5,7,1918,2007,0.0,3,4,3,3,0,1,0,1,0,816,816,5,1416,0,0,1416,0,0,2,0,3,1,4,7,8,0,2007.0,2,576,3,3,0,0,0,112,0,0,0,0,2007,SC30,RL,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Attchd,Unf,Aug,WD,Normal,112000
9060,4,4,3,6,5,1939,1950,0.0,3,3,3,3,1,3,204,1,0,356,560,3,698,560,0,1258,0,0,1,0,2,1,3,6,8,0,1939.0,1,280,3,3,1,0,0,0,0,0,0,0,2009,SC50,RL,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Oct,WD,Normal,105000
5436,4,4,3,4,8,1922,2007,0.0,3,4,3,3,0,4,735,1,0,61,796,4,796,358,0,1154,1,0,1,0,3,1,4,7,8,0,1922.0,1,240,3,3,0,0,96,0,0,0,0,0,2010,SC50,RM,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,May,WD,Normal,125500
16692,3,4,3,7,5,1978,1978,184.0,3,3,4,3,0,4,790,2,469,133,1392,3,1392,1392,0,2784,1,0,3,1,5,1,4,12,8,2,1978.0,2,564,3,3,2,0,112,0,0,440,519,2000,2006,SC60,RL,Pave,Lvl,Inside,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,Jul,WD,Normal,250000
8520,4,4,3,6,7,1916,1950,0.0,3,4,3,3,0,3,168,2,546,0,714,3,1664,862,0,2526,0,0,2,0,5,1,4,10,8,1,1916.0,1,216,3,3,2,88,15,0,0,0,0,0,2007,SC50,RM,Pave,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,BrkTil,GasW,N,SBrkr,Detchd,Unf,Aug,CWD,Family,136000
14892,3,4,3,9,5,2006,2007,160.0,5,3,5,3,3,6,1320,1,0,426,1746,5,1746,0,0,1746,1,0,2,0,3,1,5,7,8,2,2006.0,3,758,3,3,2,201,39,0,0,0,0,0,2009,SC20,RL,Pave,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,Oct,WD,Normal,377500
6000,4,4,3,6,6,1941,1950,0.0,3,4,3,4,0,5,375,1,0,360,735,5,869,349,0,1218,0,1,1,0,3,1,3,6,8,1,2003.0,2,440,3,3,2,0,0,0,0,0,0,0,2007,SC50,RM,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Mar,WD,Normal,131000
9100,4,4,3,7,5,2000,2000,244.0,4,3,4,3,2,6,1400,1,0,125,1525,5,1525,0,0,1525,1,0,2,0,3,1,4,6,8,0,2000.0,2,541,3,3,2,219,36,0,0,0,0,0,2006,SC20,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,Sep,WD,Normal,235000
8944,4,4,3,5,5,1967,1967,0.0,3,3,3,3,0,1,0,1,0,1584,1584,3,1584,0,0,1584,0,0,2,0,4,2,3,8,5,0,1967.0,3,792,3,3,2,0,152,0,0,0,0,0,2009,SC90,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Apr,WD,Normal,124000
7838,4,4,3,5,5,1967,1967,0.0,3,3,3,3,2,5,769,1,0,95,864,3,900,0,0,900,1,0,1,0,3,1,3,6,8,1,1967.0,1,288,3,3,2,175,144,0,0,0,0,0,2006,SC85,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,Dec,WD,Normal,123000
10800,4,4,3,6,7,1905,2000,0.0,3,3,2,3,0,1,0,1,0,482,482,5,1221,691,0,1912,0,0,2,0,3,2,3,7,8,1,2003.0,2,672,4,3,2,0,25,212,0,0,0,0,2008,SC190,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,N,SBrkr,Detchd,Unf,Apr,WD,Normal,163000
4045,4,4,3,7,5,2006,2006,45.0,4,3,4,3,2,6,1070,1,0,286,1356,5,1500,0,0,1500,1,0,2,0,2,1,4,6,8,1,2006.0,3,648,3,3,2,161,20,0,0,0,0,0,2006,SC120,RL,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,Oct,New,Partial,246578
12665,3,4,3,8,5,2005,2006,245.0,4,3,4,4,3,1,0,1,0,1094,1094,5,1133,1349,0,2482,0,0,2,1,4,1,4,9,8,1,2005.0,3,642,3,3,2,144,39,0,0,0,0,0,2007,SC60,RL,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,BuiltIn,Fin,Feb,WD,Normal,281213
57200,3,4,1,5,5,1948,1950,0.0,3,3,3,3,2,4,353,3,334,60,747,3,1687,0,0,1687,1,0,1,0,3,1,3,7,7,2,1966.0,2,572,3,3,0,0,0,50,0,0,0,0,2010,SC20,RL,Pave,Bnk,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,160000
6120,4,4,3,5,8,1920,2004,0.0,3,3,3,3,1,1,0,1,0,939,939,5,939,574,0,1513,0,0,1,1,4,1,3,8,8,0,1933.0,1,180,2,2,0,24,0,150,0,0,0,0,2007,SC70,RM,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,May,WD,Normal,137500
7200,4,4,3,5,4,1950,1982,0.0,3,3,3,3,0,3,180,4,352,676,1208,4,1136,768,0,1904,1,0,1,1,3,1,3,7,7,0,1950.0,1,240,3,3,2,0,0,168,0,0,0,0,2009,SC50,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,Wd Sdng,None,CBlock,GasA,Y,FuseA,Attchd,Unf,May,WD,Normal,138000
6171,4,4,3,6,6,1925,1990,0.0,3,3,3,3,0,4,264,1,0,712,976,5,1160,448,0,1608,0,0,2,1,3,1,4,7,8,1,1925.0,1,216,2,3,2,147,16,0,0,0,0,0,2009,SC50,RL,Pave,Lvl,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,Oct,WD,Normal,137450
6000,4,4,3,6,7,1929,1950,0.0,3,3,3,3,0,1,0,1,0,862,862,3,950,208,0,1158,0,0,1,0,3,1,3,5,8,1,1929.0,1,208,3,3,2,0,0,112,0,0,0,0,2008,SC50,RM,Pave,Lvl,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,BrkTil,GasA,Y,SBrkr,BuiltIn,RFn,Jul,WD,Normal,120000
7415,3,4,3,6,5,2004,2004,0.0,3,3,3,3,0,6,759,1,0,80,839,5,864,729,0,1593,1,0,2,1,3,1,3,8,8,1,2004.0,2,398,3,3,2,100,75,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,Apr,WD,Normal,193000
6762,4,4,3,7,5,2006,2006,0.0,4,3,4,4,2,1,0,1,0,1286,1286,5,1294,0,0,1294,0,0,2,0,2,1,4,6,8,1,2006.0,2,662,3,3,2,168,55,0,0,0,0,0,2006,SC20,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jul,New,Partial,193879
15256,3,4,3,8,5,2007,2007,84.0,4,3,4,3,3,6,929,1,0,556,1485,5,1464,0,0,1464,1,0,2,0,3,1,4,6,8,0,2007.0,3,754,3,3,2,168,160,0,0,0,0,0,2007,SC20,RL,Pave,Lvl,CulDSac,Somerst,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Unf,Aug,WD,Normal,282922
10410,4,4,3,3,4,1915,1950,0.0,3,3,3,3,0,1,0,1,0,672,672,3,694,520,0,1214,0,0,1,0,3,1,3,6,8,0,1998.0,3,936,3,3,2,216,0,160,0,0,0,0,2006,SC50,RL,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,Jan,WD,Family,105000
3842,3,4,2,8,5,2004,2005,174.0,4,3,5,3,3,6,1373,1,0,221,1594,5,1646,0,0,1646,1,1,2,0,2,1,4,5,8,1,2004.0,2,482,3,3,2,128,53,0,0,155,0,0,2008,SC120,RM,Pave,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,Jan,WD,Normal,275000
8445,4,4,3,5,7,1972,2007,0.0,3,3,4,3,2,6,656,1,0,112,768,3,768,0,0,768,1,0,1,0,2,1,3,5,8,0,1988.0,2,396,3,3,2,58,0,0,0,0,0,0,2009,SC85,RL,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,Wd Shng,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Mar,WD,Normal,133000
7740,4,4,3,4,7,1910,1950,0.0,3,3,2,3,0,1,0,1,0,622,622,4,741,622,0,1363,0,0,1,0,3,1,3,6,8,0,1966.0,2,528,3,3,2,0,0,0,0,168,0,0,2010,SC70,RM,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,Jun,WD,Normal,125500
20544,3,4,3,7,6,1986,1991,123.0,3,4,4,3,0,1,0,1,0,791,791,4,1236,857,0,2093,0,0,2,1,3,1,3,7,8,1,1986.0,2,542,3,3,2,364,63,0,0,0,0,0,2008,SC60,RL,Pave,Lvl,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Fin,Nov,WD,Normal,215000
12420,4,4,3,7,5,2001,2001,0.0,4,3,4,3,0,6,666,1,0,278,944,5,944,896,0,1840,1,0,2,1,3,1,4,6,8,0,2001.0,2,622,3,3,2,0,45,0,0,0,0,0,2009,SC60,RL,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,Jun,WD,Normal,230000
9600,4,4,3,6,8,1950,2005,0.0,3,4,3,3,0,4,120,1,0,736,856,5,1112,556,0,1668,0,0,1,1,3,1,3,6,6,0,1950.0,1,271,3,3,2,0,0,0,0,0,0,0,2009,SC50,RL,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,Sep,WD,Normal,140000
